index,heartrate,heartquality,anomaly
1,3.536446261638596,0.5606771511146794,1
2,3.6769200903013965,0.560677189143899,1
3,3.8177685838583533,0.5606771511146794,1
4,3.9699286144620967,0.560677189143899,1
5,4.132537636978397,0.5606771511146794,1
6,4.30893243309531,0.560677189143899,1
7,4.506550367201988,0.5606771511146794,1
8,4.729328130498534,0.560677189143899,1
9,4.977966633239164,0.5606771511146794,1
10,5.247902476115498,0.560677189143899,1
11,5.533436478864069,0.5606771511146794,1
12,5.838068788013966,0.560677189143899,1
13,6.164031950949585,0.5606771511146794,1
14,6.49632602365901,0.560677189143899,1
15,6.819983462979276,0.5606771511146794,1
16,7.125736052527271,0.560677189143899,1
17,7.4036161585821,0.5606771511146794,1
18,7.643455474198493,0.560677189143899,1
19,7.826386275089896,0.5606771511146794,1
20,7.947240163742591,0.560677189143899,1
21,8.00724932529948,0.5606771511146794,1
22,8.01854529427917,0.560677189143899,1
23,7.977060233064502,0.5606771511146794,1
24,7.8726256760175914,0.560677189143899,1
25,7.718973785364137,0.5606771511146794,1
26,7.522436095308454,0.560677189143899,1
27,7.275744767917791,0.5606771511146794,1
28,6.978031337237352,0.560677189143899,1
29,6.63509614699282,0.5606771511146794,1
30,6.251570731068992,0.560677189143899,1
31,5.827155433030497,0.5606771511146794,1
32,5.355849968418618,0.560677189143899,1
33,4.838454680635641,0.5606771511146794,1
34,4.300469285059867,0.560677189143899,1
35,3.7653941249299514,0.5606771511146794,1
36,3.2443289154599295,0.560677189143899,1
37,2.751873999723551,0.5606771511146794,1
38,2.2833290927693057,0.560677189143899,1
39,1.8520945375047653,0.5606771511146794,1
40,1.459870048811607,0.560677189143899,1
41,1.112755969429955,0.5606771511146794,1
42,0.8037520140734101,0.560677189143899,1
43,0.5293585253133888,0.5606771511146794,1
44,0.2969752176941573,0.560677189143899,1
45,0.09710243361717016,0.5606771511146794,1
46,-0.08126011254389351,0.560677189143899,1
47,-0.2387120785587892,0.5606771511146794,1
48,-0.3707537502256696,0.560677189143899,1
49,-0.48468478548674265,0.5606771511146794,1
50,-0.5834054703132323,0.560677189143899,1
51,-0.6536154628210341,0.5606771511146794,1
52,-0.6891150491556755,0.560677189143899,1
53,-0.6901038876079694,0.5606771511146794,1
54,-0.6751822644989725,0.560677189143899,1
55,-0.6584498382956379,0.5606771511146794,1
56,-0.6450068954957707,0.560677189143899,1
57,-0.6509530947436805,0.5606771511146794,1
58,-0.6482887227151336,0.560677189143899,1
59,-0.6256134382330047,0.5606771511146794,1
60,-0.5769275281522283,0.560677189143899,1
61,-0.5075306514754467,0.5606771511146794,1
62,-0.43292309523796124,0.560677189143899,1
63,-0.35480451862337803,0.5606771511146794,1
64,-0.28137520884855727,0.560677189143899,1
65,-0.2177348252792579,0.5606771511146794,1
66,-0.1527836553150845,0.560677189143899,1
67,-0.08242135850513055,0.5606771511146794,1
68,-0.014348222432923712,0.560677189143899,1
69,0.05813609316793321,0.5606771511146794,1
70,0.13763130052881847,0.560677189143899,1
71,0.20983773973045208,0.5606771511146794,1
72,0.2741051228179537,0.560677189143899,1
73,0.32933378968520555,0.5606771511146794,1
74,0.3870734521899123,0.560677189143899,1
75,0.4539244500379649,0.5606771511146794,1
76,0.5275864948985028,0.560677189143899,1
77,0.6120599262882801,0.5606771511146794,1
78,0.6883444556867289,0.560677189143899,1
79,0.7446404224203271,0.5606771511146794,1
80,0.7712475377776647,0.560677189143899,1
81,0.765766140893813,0.5606771511146794,1
82,0.7563959428653919,0.560677189143899,1
83,0.752037282634942,0.5606771511146794,1
84,0.7582898711059937,0.560677189143899,1
85,0.7821540470274406,0.5606771511146794,1
86,0.8178295211086114,0.560677189143899,1
87,0.8682166319036446,0.5606771511146794,1
88,0.9349150899265622,0.560677189143899,1
89,1.011925233535647,0.5606771511146794,1
90,1.095746773048517,0.560677189143899,1
